Date,ReturnPct
2005-09-30,0.8858710965271355
2005-10-31,-1.254517116950049
2005-11-30,2.7747679242526857
2005-12-30,1.6838684698575745
2006-01-31,3.5965456987711697
2006-02-28,3.0128502939019253
2006-03-31,3.6023281720508393
2006-04-28,4.377256071759339
2006-05-31,0.7236225036642008
2006-06-30,0.5384765701670569
2006-07-31,0.9292999483483388
2006-08-31,3.0358380300892884
2006-09-29,5.284560641871261
2006-10-31,8.237575078433213
2006-11-30,9.511857493791197
2006-12-29,10.309207319569325
2007-01-31,11.252258318704754
2007-02-28,8.181415116316671
2007-03-30,8.839992680198726
2007-04-30,13.077104370113535
2007-05-31,16.10168772053644
2007-06-29,13.297705666162528
2007-07-31,9.070020367226949
2007-08-31,10.059925108044743
2007-09-28,13.539688392299997
2007-10-31,14.642944572840877
2007-11-30,9.171326238088584
2007-12-31,7.925587437031334
2008-01-31,1.115333144068864
2008-02-29,-2.474339517012436
2008-03-31,-2.9779241962898717
2008-04-30,1.6192023131922806
2008-05-30,2.6027022959206114
2008-06-30,-6.258701552941181
2008-07-31,-7.016685199281481
2008-08-29,-5.670119181061417
2008-09-30,-14.085033288522265
2008-10-31,-28.32329824835528
2008-11-28,-33.01033602710839
2008-12-31,-31.4076138821875
2009-01-30,-36.650962452302124
2009-02-27,-42.837156958609654
2009-03-31,-36.750468206939935
2009-04-30,-29.936555688992573
2009-05-29,-25.529477974986104
2009-06-30,-25.014520649983808
2009-07-31,-18.893209312094495
2009-08-31,-15.796968219125883
2009-09-30,-12.407228693668094
2009-10-30,-13.843160007681988
2009-11-30,-8.62714853622405
2009-12-31,-6.857898110538052
2010-01-29,-10.205838191905592
2010-02-26,-7.47787923719645
2010-03-31,-1.91331301471942
2010-04-30,-0.4442939320981165
2010-05-28,-8.619159095381645
2010-06-30,-13.373893361991074
2010-07-30,-7.167780354827469
2010-08-31,-11.493008113669346
2010-09-30,-3.590313318125238
2010-10-29,0.015650845797021695
2010-11-30,-0.21515542743376637
2010-12-31,6.269159544764302
2011-01-31,8.559450496185228
2011-02-28,11.86913137024803
2011-03-31,11.598846434881004
2011-04-29,14.595996810319644
2011-05-31,12.842671646657578
2011-06-30,10.635034186572746
2011-07-29,8.093060432122945
2011-08-31,1.8537514910184072
2011-09-30,-5.463771228755199
2011-10-31,4.845583160692546
2011-11-30,4.2890515891822245
2011-12-30,5.12454660517474
2012-01-31,9.616090735759087
2012-02-29,13.925293785982706
2012-03-30,17.30505445478523
2012-04-30,16.20163293599377
2012-05-31,8.727516325153628
2012-06-29,12.949618141652962
2012-07-31,14.211531356109909
2012-08-31,16.299738272414
2012-09-28,18.923394018152063
2012-10-31,16.351271134216418
2012-11-30,16.481550738507543
2012-12-31,17.121711333125724
2013-01-31,22.7966165196543
2013-02-28,23.887548712273233
2013-03-28,28.071392831672238
2013-04-30,30.08199289203082
2013-05-31,32.46299481009301
2013-06-28,30.129788014176807
2013-07-31,36.22749771785661
2013-08-30,31.58579053891517
2013-09-30,35.16068869498585
2013-10-31,40.80504050697391
2013-11-29,44.32780794310178
2013-12-31,47.27764170755344
2014-01-31,41.594173640573274
2014-02-28,47.29782035049921
2014-03-31,47.86379478573504
2014-04-30,48.310821485465304
2014-05-30,50.960199729004096
2014-06-30,53.346631014020176
2014-07-31,50.53703544255443
2014-08-29,55.722751059348006
2014-09-30,52.80409829067547
2014-10-31,55.870690888993344
2014-11-28,59.17917984181194
2014-12-31,57.99238536693967
2015-01-30,52.59118935919089
2015-02-27,60.46881210078949
2015-03-31,57.155409416655026
2015-04-30,58.00104624512898
2015-05-29,59.14842726621512
