Date,ReturnPct
2005-09-30,0.04185728627439378
2005-10-31,-5.811811220166874
2005-11-30,3.367154483712609
2005-12-30,8.466574043321806
2006-01-25,6.968379617151643
2006-02-27,6.181579618018218
2006-03-31,5.983985375118639
2006-04-28,14.01082287544606
2006-05-30,8.233839080639083
2006-06-30,4.705967606968553
2006-07-31,0.2544554415025768
2006-08-31,2.689685628175953
2006-09-29,6.737792545494847
2006-10-31,8.638380862260853
2006-11-30,16.501188041155345
2006-12-29,20.442039096980235
2007-01-31,18.439076765313466
2007-02-27,19.744500592513468
2007-03-30,18.40447766922173
2007-04-30,17.73888352894879
2007-05-31,20.772296061808593
2007-06-29,31.614561112036775
2007-07-31,37.60088663228542
2007-08-31,32.57557639600495
2007-09-28,37.55436017655438
2007-10-31,41.930361065222456
2007-11-30,24.969373008921302
2007-12-31,19.696150808521516
2008-01-31,4.690046484573007
2008-02-29,16.23938951603481
2008-03-31,18.447776533117022
2008-04-30,23.24686971113845
2008-05-30,19.090133490034724
2008-06-30,3.9530864474014438
2008-07-31,-3.341330135353038
2008-08-29,-2.7514114025257386
2008-09-30,-20.811943865067494
2008-10-31,-30.07311391885379
2008-11-28,-33.01296155130595
2008-12-31,-28.33054049420839
2009-01-21,-33.68873486068404
2009-02-27,-26.34309418100188
2009-03-31,-15.77750075601273
2009-04-30,-3.1425580581245227
2009-05-27,11.369717437133197
2009-06-30,3.9625364265562624
2009-07-31,14.396563007201157
2009-08-31,10.32736537426311
2009-09-30,21.37025227756757
2009-10-30,18.637250101870496
2009-11-30,22.55063638597821
2009-12-31,32.34379989804195
2010-01-29,23.49180805012654
2010-02-26,20.189221649037293
2010-03-31,28.011306946385428
2010-04-30,29.37207016817227
2010-05-31,19.185175903255146
2010-06-30,18.46414433984014
2010-07-30,25.4344393795785
2010-08-31,23.101309897871268
2010-09-30,33.1466162565899
2010-10-29,33.943613934061204
2010-11-30,35.32377275943688
2010-12-31,45.02189781391528
2011-01-28,47.81567288085738
2011-02-25,38.995522148833686
2011-03-31,40.34755734900555
2011-04-29,45.593583229696264
2011-05-31,45.28600128278328
2011-06-30,39.85119152716119
2011-07-29,39.715260672009435
2011-08-31,25.12297831194776
2011-09-30,16.783353658837473
2011-10-31,21.574647672840918
2011-11-30,10.622170138525643
2011-12-30,13.254664121011682
2012-01-31,19.911671262388086
2012-02-29,29.55223751210363
2012-03-30,26.546250411753846
2012-04-30,19.666649176517925
2012-05-31,16.472748002499493
2012-06-29,15.556726935336119
2012-07-31,15.148269441738393
2012-08-31,17.12503254893869
2012-09-28,22.1618477104045
2012-10-31,13.467205857803165
2012-11-30,19.27005496536225
2012-12-28,21.147660713418894
2013-01-31,23.51602757168998
2013-02-27,24.270657351936322
2013-03-29,24.595261446316698
2013-04-30,27.349597205952293
2013-05-31,29.885065154011038
2013-06-28,26.854745108605616
2013-07-31,27.57428680690972
2013-08-30,26.22032741178466
2013-09-30,28.611666736260055
2013-10-31,32.95739649035181
2013-11-29,32.27719120678112
2013-12-31,35.49774215383748
2014-01-27,33.15423590967794
2014-02-27,35.20108587887849
2014-03-31,38.4827036164896
2014-04-30,37.57755926768929
2014-05-30,42.029260735587435
2014-06-30,46.99253151127052
2014-07-31,45.78410746883688
2014-08-29,47.668572933610996
2014-09-30,40.32366456380756
2014-10-31,40.44635356267676
2014-11-28,43.7700673981142
2014-12-31,45.64968163971872
2015-01-30,46.50490533719345
2015-02-26,50.576646487165
2015-03-31,50.01859933159414
2015-04-30,53.67423072647233
2015-05-29,51.81245646684624
2015-06-30,45.89631156601701
2015-07-31,33.87466288167733
2015-08-31,22.480464692472534
2015-09-30,20.938974511868192
2015-10-30,26.45389936655245
2015-11-30,22.99921810421641
2015-12-31,23.257173551489686
2016-01-29,18.96889063702232
2016-02-26,23.76828211493467
2016-03-31,28.678176825073542
2016-04-29,23.278867129891935
2016-05-31,25.41039765437145
2016-06-30,27.33514097440233
2016-07-29,32.004920893527576
2016-08-31,33.245572236607046
2016-09-30,34.68545655235531
2016-10-31,36.496625323807265
2016-11-30,35.770806087093334
2016-12-30,35.95872568299556
2017-01-24,38.81572063398797
2017-02-24,43.26055536052029
2017-03-31,44.15754451844309
2017-04-28,45.04615883901917
2017-05-31,47.525257620613104
2017-06-30,52.73161483781112
2017-07-31,53.2056012462401
2017-08-31,55.53365910165149
